Shape,Result,Number,Time
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,796,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2182,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,612,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,918,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,705,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1206,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1451,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1730,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,849,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,192,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2011,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1467,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1996,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1472,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1628,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1639,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,919,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1981,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,36,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,632,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,938,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,16,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,443,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1139,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,177,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,858,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1102,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,644,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1838,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,340,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,548,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1440,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,641,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1529,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,425,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1692,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1750,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2142,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,678,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,454,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,9,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,431,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1281,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,259,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,650,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1220,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1615,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,827,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,110,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1410,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1264,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,822,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1525,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,191,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1315,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1633,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1108,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1017,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,743,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2137,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,178,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,876,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,742,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,758,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,683,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1636,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,542,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1798,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,237,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,401,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1332,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,862,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,247,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,948,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,95,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2107,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,385,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1842,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1270,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1728,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1007,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,707,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2155,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1431,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,91,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2161,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1623,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,567,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,483,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,694,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,167,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,496,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1080,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,870,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1244,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,20,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1030,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2132,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2051,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1788,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,652,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1808,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1116,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1044,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1697,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,902,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,836,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,780,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2065,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2033,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1276,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1593,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1595,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,153,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2035,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,410,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,244,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,755,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1134,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2106,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,253,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1541,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,793,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1828,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1787,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1850,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,206,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2166,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1434,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1155,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,384,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1551,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,874,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1367,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2102,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1294,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1014,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1816,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,437,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,502,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1039,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1366,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,330,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1042,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,80,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,635,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1463,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,360,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1859,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,29,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1369,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,403,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2013,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1493,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1335,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1641,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1385,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1960,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,776,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1592,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1632,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,461,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,220,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,292,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2196,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1314,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1094,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,344,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1989,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,84,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,72,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1834,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,366,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1860,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,316,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1022,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,930,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1775,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2031,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1563,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,435,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1502,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,169,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1191,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1236,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1678,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1488,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,484,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,828,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1841,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2176,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1301,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,983,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,250,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,27,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,196,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,833,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,143,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,42,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2199,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1739,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1640,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,910,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,124,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2111,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1091,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,175,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1746,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1229,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,996,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1990,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2004,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,660,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,257,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,516,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,957,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1388,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,767,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2144,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1734,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1812,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,969,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1940,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,915,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1585,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1231,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,299,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1001,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,304,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1188,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1939,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1140,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,375,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1675,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1339,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,941,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1758,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,275,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1208,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,170,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1439,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,925,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,692,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,856,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,598,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1198,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2164,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2034,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,651,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,871,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1924,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,551,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1831,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1071,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1878,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2179,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,647,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,430,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1074,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2087,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1864,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1871,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1471,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1809,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1433,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1858,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1319,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,45,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,433,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,909,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1417,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1285,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,486,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,474,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,62,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1333,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2067,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1774,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1567,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1352,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2153,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,571,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2074,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,599,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,404,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1122,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1192,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2190,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1284,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1077,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,492,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2205,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,68,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,441,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,471,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,633,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,768,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,775,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1247,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1232,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1464,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1657,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1748,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,135,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,851,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1561,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1523,12.774948120117188
